"상세영업상태코드","사업장명","시군구명","동리명","설립년도","폐업년도","영업기간"
1,"오늘도구움","영등포구","당산동3가",2020,0,2
1,"뚜레쥬르 헬리오시티점","송파구","가락동",2020,0,2
1,"오물조물","마포구","성산동",2020,0,2
1,"로브니","강남구","역삼동",2020,0,2
1,"을지샌드","중구","수표동",2020,0,2
1,"로컬베이커리( LOCAL BAKERY)","마포구","상수동",2020,0,2
1,"이제이베이킹","서초구","반포동",2020,0,2
1,"Hot도넛 충정로역점","서대문구","충정로3가",2020,0,2
1,"핫브레드 종각역 2호점","종로구","종로1가",2020,0,2
1,"핫브레드 종각역점","종로구","종로1가",2020,0,2
1,"장봉덕 공방","금천구","시흥동",2020,0,2
1,"플러스크로플","영등포구","영등포동4가",2020,0,2
1,"앤티앤스","영등포구","영등포동4가",2020,0,2
1,"빵에반하다","영등포구","대림동",2020,0,2
1,"카사바 베이커리","송파구","신천동",2020,0,2
1,"핫브레드","용산구","한강로2가",2020,0,2
1,"블라썸","강남구","압구정동",2020,0,2
1,"빵그레","송파구","문정동",2020,0,2
1,"구립 장애인내일키움직업교육센터","서대문구","연희동",2020,0,2
1,"바나케이크(banacake)","관악구","봉천동",2020,0,2
1,"유한회사마미갸또양평","영등포구","양평동3가",2020,0,2
1,"루시카토","중구","충무로1가",2020,0,2
1,"뚜레쥬르 고덕베네루체점","강동구","상일동",2020,0,2
1,"봄을꿈꾸다","동작구","노량진동",2019,0,3
1,"호호(晧晧)빵집","서대문구","남가좌동",2020,0,2
1,"나미야(Namiya) 빵집","노원구","상계동",2020,0,2
1,"베이커리 빈센트","서대문구","남가좌동",2020,0,2
1,"빚은 정동점","중구","정동",2020,0,2
1,"츄이구이브레드","마포구","서교동",2020,0,2
1,"뚜레쥬르카페 연신내점","은평구","대조동",2020,0,2
1,"평상시","마포구","망원동",2020,0,2
1,"버터스토리","성동구","금호동3가",2020,0,2
1,"쌍문빵곳간","도봉구","쌍문동",2020,0,2
1,"루고 NC송파점 7층","송파구","문정동",2020,0,2
1,"(주)신세계푸드 이베이커리 상봉점(매대)","중랑구","망우동",2020,0,2
1,"카페블라썸 강남점","강남구","역삼동",2020,0,2
1,"렁트멍","동작구","상도동",2020,0,2
1,"브리오슈도레 강남교보타워점","서초구","서초동",2020,0,2
1,"푸하하크림빵","영등포구","영등포동4가",2020,0,2
1,"루시카토신세계백화점타임스퀘어점","영등포구","영등포동4가",2020,0,2
1,"타르틴코리아 서교","마포구","서교동",2020,0,2
1,"피어라희망협동조합","도봉구","창동",2020,0,2
1,"피어라희망협동조합","도봉구","창동",2020,0,2
1,"올어바웃홈베이킹스튜디오(All About Home Baking Studio)","강남구","율현동",2018,0,4
1,"구름빵베이커리","마포구","염리동",2020,0,2
1,"밀토니아(miltonia)","마포구","합정동",2020,0,2
1,"드딜라이트","강동구","천호동",2020,0,2
1,"명장시대 롯데마트 서초점","서초구","서초동",2020,0,2
1,"더베이크마곡점","강서구","마곡동",2020,0,2
1,"벨르마르","강남구","역삼동",2020,0,2
1,"(주)미미미 가든","강남구","청담동",2020,0,2
1,"코코케이크","관악구","신림동",2020,0,2
1,"랑꼬뉴(Linconnu)","강남구","신사동",2020,0,2
1,"케이크의 계절","강서구","마곡동",2020,0,2
1,"브레드앤밀 목동점","양천구","신정동",2020,0,2
1,"GS수퍼 상계점 베이커리","노원구","상계동",2020,0,2
1,"주식회사 브레댄코 학동역점","강남구","논현동",2020,0,2
1,"디케이크앤 디저트","동작구","대방동",2020,0,2
1,"상수동 카스티야","마포구","상수동",2020,0,2
1,"케이크케이크","강남구","도곡동",2013,0,9
1,"오늘제빵소","구로구","고척동",2020,0,2
1,"롤링핀아차산역점","광진구","구의동",2020,0,2
1,"모멍데모시옹","서초구","서초동",2020,0,2
1,"아방플러스","용산구","한강로3가",2020,0,2
1,"아틀리에메종","용산구","이태원동",2020,0,2
1,"(주)샘쿡","강서구","방화동",2020,0,2
1,"뚜레쥬르 고덕그라시움점","강동구","고덕동",2020,0,2
1,"일그램 (1gram)","성동구","옥수동",2020,0,2
1,"파리바게트 한양대학교병원점","성동구","사근동",2020,0,2
1,"노르웨이안 우드(Norwegian Wood)","강북구","수유동",2020,0,2
1,"아우어베이커리한남나인원점","용산구","한남동",2020,0,2
1,"몽블랑제","송파구","삼전동",2020,0,2
1,"파리바게뜨고덕베네루체점","강동구","상일동",2020,0,2
1,"파리바게트 이태원점","용산구","한남동",2018,0,4
1,"한나식빵(서대문역점)","종로구","교남동",2018,0,4
1,"파리바게트개포점","강남구","개포동",1999,0,23
1,"던킨도너츠","강남구","대치동",1999,0,23
1,"비엔나제과점","강남구","신사동",1999,0,23
1,"에이원베이커리","강남구","논현동",1999,0,23
1,"올샘 Bakery cafe","노원구","중계동",2014,0,8
1,"브레댄코하계역점","노원구","하계동",2014,0,8
1,"브레드원","노원구","상계동",2014,0,8
1,"밀크앤허니 역삼점(지하2)","강남구","역삼동",1999,0,23
1,"(주)현대그린푸드베즐리압구정점","강남구","압구정동",1999,0,23
1,"크라운베이커리","강남구","역삼동",1999,0,23
1,"페르에피스","강남구","도곡동",2000,0,22
1,"메르씨엔","강남구","삼성동",2010,0,12
1,"홍화당 청담역점","강남구","청담동",2014,0,8
1,"앙트르메 과자점","노원구","월계동",2002,0,20
1,"쁘띠 르뽀미에 롯데마트 중계","노원구","중계동",2002,0,20
1,"파리바게트","노원구","상계동",2012,0,10
1,"빵팔오(085)","노원구","상계동",2014,0,8
1,"나폴레옹과자점","노원구","상계동",2014,0,8
1,"해피브레드","노원구","상계동",2014,0,8
1,"소호앤노호 아미엘리(도산대로점)","강남구","논현동",2014,0,8
1,"달콤한이야기","강남구","논현동",2015,0,7
1,"LA GRANDE JATTE(라그랑자트)","강남구","청담동",2018,0,4
1,"파리바게뜨하계중앙점","노원구","하계동",2005,0,17
1,"파리바게뜨(상계본점)","노원구","중계동",2005,0,17
1,"델리본","노원구","상계동",2005,0,17
1,"브래드쇼","노원구","상계동",2005,0,17
1,"뚜레쥬르중계브라운","노원구","중계동",2005,0,17
1,"파리바게트","노원구","상계동",2005,0,17
1,"파리바게뜨중계2호점","노원구","중계동",2005,0,17
1,"블럭제빵소(역삼점)","강남구","역삼동",2018,0,4
1,"브레댄코석계역점","노원구","월계동",2016,0,6
1,"샛별제과","노원구","상계동",2016,0,6
1,"삼송빵집 롯데백화점 노원점","노원구","상계동",2016,0,6
1,"(주)신세계푸드 블랑제리 월계점","노원구","월계동",2004,0,18
1,"파리바게뜨","노원구","월계동",2004,0,18
1,"뚜레쥬르 까페 광운대역점","노원구","월계동",2016,0,6
1,"뚜레쥬르 카페선릉역점","강남구","역삼동",2018,0,4
1,"씨제이프레시웨이 강남세브란스점 뚜레쥬르","강남구","도곡동",2018,0,4
1,"온 클래스 스튜디오","강남구","역삼동",2018,0,4
1,"파리바게뜨","노원구","공릉동",2010,0,12
1,"뚜레쥬르공릉2동점","노원구","공릉동",2010,0,12
1,"앤티앤스","노원구","상계동",2009,0,13
1,"파리바게뜨 상계역점","노원구","중계동",2010,0,12
1,"에센브루제과","노원구","중계동",2010,0,12
1,"파리바게뜨 상계중앙점","노원구","상계동",2011,0,11
1,"파리바게뜨 하계벽산점","노원구","하계동",2009,0,13
1,"파리바게뜨 공릉화랑","노원구","공릉동",2009,0,13
1,"코코호도노원점","노원구","상계동",2009,0,13
1,"뚜레쥬르","노원구","중계동",2009,0,13
1,"코리아 푸드 아트 협회","노원구","상계동",2011,0,11
1,"그래인스쿠키","노원구","상계동",2010,0,12
1,"김록훈 베이커리","강남구","논현동",2013,0,9
1,"팥고당","강남구","대치동",2015,0,7
1,"엣지브라운","강남구","신사동",2017,0,5
1,"김영모 과자점","강남구","삼성동",2017,0,5
1,"아벡제이 베이커리","강남구","도곡동",2017,0,5
1,"몽블랑제베이커리용강점","마포구","용강동",2010,0,12
1,"파리바게뜨 강남구청센터점","강남구","논현동",1990,0,32
1,"레또르떼(LE TORTE)","마포구","연남동",2014,0,8
1,"빵이당","강서구","마곡동",2016,0,6
1,"뷰투 베이커리","강서구","마곡동",2016,0,6
1,"베이크스토리 송정역점","강서구","공항동",2016,0,6
1,"한스케","강남구","대치동",2005,0,17
1,"윤화당1호점","강남구","논현동",2014,0,8
1,"도레도레 신사점","강남구","신사동",2014,0,8
1,"파리바게뜨(우장산역점)","강서구","화곡동",2002,0,20
1,"베이커리","강서구","외발산동",2002,0,20
1,"시타시이(SHITASHII)","강서구","내발산동",2015,0,7
1,"곽성호교수 통곡물빵","강남구","삼성동",2012,0,10
1,"미고당","강남구","삼성동",2016,0,6
1,"(주)더팬코리아","강남구","삼성동",2015,0,7
1,"뚜레쥬르","마포구","대흥동",1991,0,31
1,"몽블랑제베이커리연남점","마포구","연남동",2010,0,12
1,"파리바게트성산시영점","마포구","성산동",2009,0,13
1,"링팡도넛상암점","마포구","상암동",2009,0,13
1,"크리에잇쿠키","강남구","역삼동",2017,0,5
1,"브래드웍스","강남구","압구정동",2017,0,5
1,"뚜레쥬르 카페역삼점","강남구","역삼동",2018,0,4
1,"마루에누","강남구","신사동",2018,0,4
1,"로베쟈빵","강남구","대치동",1986,0,36
1,"청담윈","강남구","청담동",1987,0,35
1,"봉베이커리 김종익제과","강남구","압구정동",1987,0,35
1,"베이크하우스","강남구","삼성동",1988,0,34
1,"파리바게뜨","강남구","일원동",1988,0,34
1,"카페31코엑스점","강남구","삼성동",1988,0,34
1,"여명","강남구","대치동",1989,0,33
1,"엠마","강남구","대치동",1989,0,33
1,"르뺑블랑","강서구","내발산동",2016,0,6
1,"브레댄코 김포공항역점","강서구","방화동",2016,0,6
1,"빵데이","강서구","방화동",2016,0,6
1,"뽀작뽀작","강서구","내발산동",2016,0,6
1,"파리바게트 양천향교점","강서구","등촌동",2016,0,6
1,"코코호도 대치점","강남구","대치동",2006,0,16
1,"파리바케트","강남구","삼성동",2006,0,16
1,"파리바게뜨 선릉진선점","강남구","대치동",2006,0,16
1,"파리바게뜨 방화점","강서구","방화동",2001,0,21
1,"파리바게트 일원주공점","강남구","일원동",2007,0,15
1,"파리바게트 삼성풍림점","강남구","삼성동",2007,0,15
1,"파티세리몽슈슈 현대백화점 압구정점","강남구","압구정동",2013,0,9
1,"파리바게뜨 신방화마곡점","강서구","마곡동",2015,0,7
1,"보리빵앗간","강서구","내발산동",2015,0,7
1,"빵데이","강서구","염창동",2015,0,7
1,"마드레","강서구","가양동",2015,0,7
1,"한입","강남구","도곡동",2015,0,7
1,"북촌 유기농밀명인 단팥빵","강남구","신사동",2015,0,7
1,"나폴레옹 과자점","강남구","삼성동",2016,0,6
1,"던킨도너츠대치2호점","강남구","대치동",2001,0,21
1,"파스텔드나따(압구정점)","강남구","신사동",2001,0,21
1,"라임케揚渙�","강남구","역삼동",2001,0,21
1,"파리바게뜨대치행복점","강남구","대치동",2002,0,20
1,"빵을 담그다","강남구","개포동",2015,0,7
1,"파리바게뜨 수서점","강남구","수서동",2007,0,15
1,"파리바게뜨마포점","마포구","도화동",1993,0,29
1,"주식회사  리치몬드과자점","마포구","성산동",1994,0,28
1,"파리바게뜨","강남구","역삼동",1993,0,29
1,"빵굼터 착한 빵집","강남구","수서동",1994,0,28
1,"브래드웍스","강남구","논현동",2017,0,5
1,"썸인스윗","강남구","청담동",2015,0,7
1,"플랑플랑","강남구","삼성동",2015,0,7
1,"파블로코리아","강남구","압구정동",2017,0,5
1,"파리바게트강남교보점","강남구","역삼동",2002,0,20
1,"(주)파블로코리아","강남구","압구정동",2017,0,5
1,"원베이커리","강남구","개포동",2017,0,5
1,"던킨도너츠 강남역사2호점","강남구","역삼동",2017,0,5
1,"한티역밀도","강남구","대치동",2017,0,5
1,"스위트 에삐(Sweets EPI)","강남구","대치동",2008,0,14
1,"던킨도너츠 역삼역사점","강남구","역삼동",2015,0,7
1,"보네르땅","강남구","논현동",2010,0,12
1,"가루하루","강남구","역삼동",2016,0,6
1,"파블로코리아","강남구","삼성동",2016,0,6
1,"버터풀 크리멀러스 수서역사 B1층","강남구","수서동",2016,0,6
1,"메종드조에","강남구","청담동",2007,0,15
1,"파파로티","강남구","개포동",2007,0,15
1,"스푼홀릭","강남구","삼성동",2017,0,5
1,"아뜰리에 라라","강남구","자곡동",2017,0,5
1,"비어드파파","강남구","삼성동",2017,0,5
1,"르뽀미에 도곡점","강남구","도곡동",2007,0,15
1,"코코호도","강남구","신사동",2007,0,15
1,"파리바게뜨도곡렉슬점","강남구","도곡동",2008,0,14
1,"이승남의꽃과빵","강남구","압구정동",2002,0,20
1,"빠리바게트","강남구","대치동",2002,0,20
1,"파티스리본누벨","강남구","신사동",2002,0,20
1,"아마폴라","강남구","신사동",2002,0,20
1,"파리바게뜨강남구청역점","강남구","논현동",2002,0,20
1,"로뜨식빵","강남구","논현동",2017,0,5
1,"던킨도넛츠 선정릉역점","강남구","삼성동",2016,0,6
1,"파리바게트 대치포스코점","강남구","대치동",2016,0,6
1,"밀미리베이커리","강남구","개포동",2016,0,6
1,"홈베이커리","강서구","화곡동",2001,0,21
1,"공병득쉐프","강서구","내발산동",2001,0,21
1,"버터풀 크리멀러스 지하2층","강남구","수서동",2016,0,6
1,"파리바게트(청담사거리점)","강남구","청담동",1995,0,27
1,"김영모제과점","강남구","대치동",2016,0,6
1,"에뚜왈(ETOILE)","강남구","신사동",2013,0,9
1,"팡 하우스","강남구","수서동",2013,0,9
1,"호산나","마포구","공덕동",1987,0,35
1,"뚜레쥬르서강신수점","마포구","신수동",2009,0,13
1,"파리바게트망원점","마포구","망원동",1977,0,45
1,"베이커리(BAKERY)","강동구","천호동",2008,0,14
1,"파리바게뜨 뱅뱅사거리점","강남구","역삼동",2016,0,6
1,"파리바게뜨 삼성역점","강남구","대치동",2016,0,6
1,"우나스","강남구","논현동",2012,0,10
1,"하이 헤이 헬로!(hi hey hello!)","강남구","신사동",2017,0,5
1,"파리바게뜨 역삼본점","강남구","역삼동",2009,0,13
1,"파리바게뜨 양재본점","강남구","도곡동",1997,0,25
1,"파리바게뜨 (역삼특허청점)","강남구","역삼동",1998,0,24
1,"파리바케트 경복논현점","강남구","논현동",1998,0,24
1,"피자아이","강남구","역삼동",1998,0,24
1,"파리바게뜨(언주역점)","강남구","논현동",1998,0,24
1,"김영모과자점","강남구","대치동",2016,0,6
1,"이디야커피랩","강남구","논현동",2016,0,6
1,"파리바게뜨 수서동성당점","강남구","수서동",2016,0,6
1,"(주)비스테까","강남구","압구정동",2013,0,9
1,"합(고물)","강남구","삼성동",2013,0,9
1,"미밀","동대문구","이문동",2016,0,6
1,"쁘띠르뽀미에 이마트에브리데이답십리점","동대문구","답십리동",2016,0,6
1,"신라명과","마포구","성산동",1986,0,36
1,"뚜레쥬르마포성산점","마포구","성산동",1987,0,35
1,"(주)신세계푸드베이커리장안점","동대문구","장안동",2017,0,5
1,"스프링(SPRING)","마포구","연남동",2015,0,7
1,"아마폴라델리","강남구","압구정동",2005,0,17
1,"바니스","강남구","논현동",2010,0,12
1,"파리바게트역삼포스틸점","강남구","역삼동",2010,0,12
1,"파리바게뜨 압구정현대점","강남구","압구정동",2010,0,12
1,"아마폴라델리","강남구","삼성동",2008,0,14
1,"파리바게트","강남구","개포동",2008,0,14
1,"로티퀸","강남구","신사동",2008,0,14
1,"앤티앤스","강남구","압구정동",2008,0,14
1,"(주)곤트란쉐리에코리아","강남구","압구정동",2015,0,7
1,"파티세리몽슈슈 현대백화점 무역센터점","강남구","삼성동",2015,0,7
1,"뚜레쥬르","강남구","역삼동",2004,0,18
1,"레브","강남구","일원동",2004,0,18
1,"한재용 베이커리","강남구","도곡동",2017,0,5
1,"엠마앤리아(Emma&Lia)","강남구","역삼동",2017,0,5
1,"스윗츠플래닛","강남구","논현동",2009,0,13
1,"바닐라빈","강남구","신사동",2009,0,13
1,"뚜레주르강남구청역점","강남구","삼성동",2010,0,12
1,"곤트란쉐리에 차병원사거리점","강남구","논현동",2016,0,6
1,"파리바게뜨","강남구","신사동",1998,0,24
1,"아미가아마도르","강남구","역삼동",1998,0,24
1,"파리바게뜨강남일원점","강남구","일원동",2010,0,12
1,"식부관","강남구","신사동",2017,0,5
1,"외계인방앗간 압구정로데오점","강남구","신사동",2016,0,6
1,"모닝테이블(Morning Table)역삼점","강남구","역삼동",2015,0,7
1,"모닝테이블(Morning Table) 도곡점","강남구","도곡동",2015,0,7
1,"이에나파이(역삼점)","강남구","역삼동",2005,0,17
1,"쿠키모리","강남구","신사동",2005,0,17
1,"아마도르","강남구","논현동",2005,0,17
1,"파리바게뜨 대청타워점","강남구","개포동",2005,0,17
1,"블러썸","강남구","논현동",2010,0,12
1,"파리바게뜨","강남구","역삼동",2008,0,14
1,"김영모 제과점","강남구","대치동",2016,0,6
1,"파리바게뜨 역삼역점","강남구","역삼동",2016,0,6
1,"코코호도 수서역점","강남구","수서동",2016,0,6
1,"파리바게뜨강남구청카페점","강남구","청담동",2004,0,18
1,"코핀느","강남구","도곡동",2004,0,18
1,"뚜레쥬르포이점","강남구","개포동",2004,0,18
1,"도리힐 베이커리","강남구","율현동",2016,0,6
1,"세레스홈","강남구","논현동",2017,0,5
1,"마듀 현대백화점본점","강남구","압구정동",2017,0,5
1,"도수향","강남구","신사동",2017,0,5
1,"파리바게뜨","강남구","대치동",2017,0,5
1,"브레드베리","마포구","성산동",2015,0,7
1,"그랑프리제과점","강동구","성내동",2009,0,13
1,"뚜레쥬르 강일리버파크10단지점","강동구","강일동",2009,0,13
1,"구스베이커리","강남구","역삼동",2014,0,8
1,"더벨로 개포점","강남구","개포동",2006,0,16
1,"데이앤데이 가양점","강서구","가양동",2002,0,20
1,"파리바게뜨압구정점","강남구","신사동",2011,0,11
1,"파리바게뜨역삼스타점","강남구","역삼동",2011,0,11
1,"아마폴라","강남구","논현동",2008,0,14
1,"그래인스","강남구","삼성동",2009,0,13
1,"파리바게뜨(학동사거리점)","강남구","논현동",2009,0,13
1,"브레드앤밀마포점","마포구","용강동",2015,0,7
1,"더 메나쥬리 PNP점","강남구","청담동",2012,0,10
1,"제제케이크","강남구","개포동",2012,0,10
1,"메종드조에","강남구","압구정동",2012,0,10
1,"던킨도너츠 강남역사점","강남구","역삼동",2011,0,11
1,"쿠로고메","강남구","삼성동",2011,0,11
1,"홀릭스케익","강남구","역삼동",2011,0,11
1,"파리바게뜨 선릉아이타워점","강남구","역삼동",2018,0,4
1,"해피브레드","강동구","천호동",2009,0,13
1,"베이크스토리 청담점","강남구","청담동",2017,0,5
1,"홍종흔 베이커리","강남구","압구정동",2008,0,14
1,"하스초콜릿공방","강남구","삼성동",2015,0,7
1,"르 알레스카","강남구","신사동",2009,0,13
1,"이제이 베이킹","강남구","삼성동",2015,0,7
1,"숙녀 케이크 (Lady Cake)","강남구","신사동",2015,0,7
1,"파리바게뜨","동대문구","전농동",1972,0,50
1,"파리바게뜨","강동구","성내동",2009,0,13
1,"파리바게뜨 암사브라운스톤점","강동구","천호동",2009,0,13
1,"뚜레쥬르","강동구","암사동",2009,0,13
1,"그레인킹","강남구","청담동",2014,0,8
1,"유니콘 토스트","강남구","삼성동",2018,0,4
1,"아티장베이커스베타학원","강남구","역삼동",2018,0,4
1,"에스엠에이치홀딩스 삼송빵집 신논현역점","강남구","역삼동",2018,0,4
1,"코코호도 강남삼성점","강남구","삼성동",2018,0,4
1,"파리바게뜨 도곡점","강남구","역삼동",2007,0,15
1,"레트로오븐","강남구","삼성동",2007,0,15
1,"코코호도한티역점","강남구","대치동",2007,0,15
1,"파리바게뜨 카페 선릉","강남구","역삼동",2007,0,15
1,"나폴레옹제과점","강남구","대치동",2007,0,15
1,"엠마","강남구","일원동",2007,0,15
1,"뚜레쥬르뱅뱅사거리점","강남구","도곡동",2007,0,15
1,"파리바게트강남을지병원점","강남구","논현동",2007,0,15
1,"블랑제리쉐종","강남구","자곡동",2017,0,5
1,"밀크앤허니 역삼점","강남구","역삼동",2017,0,5
1,"더보이","강남구","대치동",2015,0,7
1,"브레댄코 역삼역점","강남구","역삼동",2017,0,5
1,"나폴레옹제과점 대치역점","강남구","대치동",2016,0,6
1,"(주)현대그린푸드 베즐리베이커리 압구정점","강남구","압구정동",2013,0,9
1,"뚜레쥬르","강동구","천호동",2009,0,13
1,"한스케익","강동구","명일동",2010,0,12
1,"파리바게트","강동구","고덕동",2010,0,12
1,"빵이가득한집","강동구","성내동",2010,0,12
1,"뚜레쥬르 고덕아이파크점","강동구","고덕동",2010,0,12
1,"파리바게뜨","강동구","성내동",2010,0,12
1,"지니졸리","강남구","일원동",2003,0,19
1,"엠마","강남구","역삼동",2003,0,19
1,"식부관","강남구","압구정동",2017,0,5
1,"뚜레쥬르 카페 대치점","강남구","대치동",2017,0,5
1,"호두까끼형제","강남구","도곡동",2017,0,5
1,"바게트 케이 (Baguette K)","강남구","역삼동",2017,0,5
1,"악소","강남구","압구정동",2017,0,5
1,"기쁜우리보호작업장","강서구","가양동",2003,0,19
1,"베이커스필드","강남구","압구정동",2012,0,10
1,"파리바게뜨 김포공항국내선점","강서구","공항동",2016,0,6
1,"동방미인떡집","강남구","신사동",2012,0,10
1,"카페노티드","강남구","압구정동",2018,0,4
1,"한섬카페","강남구","청담동",2014,0,8
1,"더브라운베이커리 강남롯데점","강남구","대치동",2018,0,4
1,"파리바게트","강남구","신사동",2007,0,15
1,"파리바게트","강남구","논현동",2007,0,15
1,"합","강남구","청담동",2013,0,9
1,"뚜레쥬르 압구정점","강남구","신사동",2017,0,5
1,"빵굽는이야기","강동구","길동",1994,0,28
1,"순수 우리밀 베이커리","강남구","일원동",2016,0,6
1,"마담파이","강남구","압구정동",2016,0,6
1,"무앙(MooAng)","강남구","대치동",2013,0,9
1,"합(고물)","강남구","압구정동",2013,0,9
1,"삼호바게트","동대문구","답십리동",1971,0,51
1,"아도로","강남구","논현동",2003,0,19
1,"베즐리베이커리무역점","강남구","삼성동",2003,0,19
1,"앤티앤스","강남구","삼성동",2003,0,19
1,"파리바게뜨화곡대림점","강서구","화곡동",2003,0,19
1,"본아뻬띠","강서구","방화동",2016,0,6
1,"브레드 모리","강서구","화곡동",2016,0,6
1,"브레댄코 강남구청역점","강남구","삼성동",2009,0,13
1,"브랑제리 루엘","강남구","역삼동",2016,0,6
1,"로얄케익","강남구","신사동",2016,0,6
1,"땡스브레드엔커피","강남구","역삼동",2016,0,6
1,"뚜레쥬르 암사역점","강동구","암사동",2009,0,13
1,"이에나 파이","강남구","논현동",2013,0,9
1,"에브리또","강남구","대치동",2013,0,9
1,"수케이크","강남구","청담동",2013,0,9
1,"메종 드 조에","강남구","삼성동",2013,0,9
1,"원제과","강남구","압구정동",2013,0,9
1,"워터프런트 프레시푸드마켓","강남구","수서동",2013,0,9
1,"르네상스과자점","마포구","용강동",1981,0,41
1,"파리바게뜨KBS미디어센터점","마포구","상암동",2010,0,12
1,"부다파이","강남구","삼성동",2017,0,5
1,"더벤티 강남역지하상가점","강남구","역삼동",2017,0,5
1,"외계인방앗간","강남구","논현동",2017,0,5
1,"다랑베이커리","강남구","역삼동",2015,0,7
1,"이명환 오메기랑떡이랑","강남구","압구정동",2015,0,7
1,"아우어베이커리 도산본점","강남구","신사동",2016,0,6
1,"(주)컨버세이션코리아","강남구","신사동",2016,0,6
1,"하타가야","강남구","청담동",2013,0,9
1,"밀갸또","강남구","압구정동",2015,0,7
1,"부스앤바스켓","강남구","일원동",2015,0,7
1,"마이케이크","강남구","대치동",2015,0,7
1,"마리웨일마카롱압구정점","강남구","신사동",2015,0,7
1,"라마다서울호텔","강남구","삼성동",2015,0,7
1,"합(고물)","강남구","청담동",2017,0,5
1,"원빵집","강동구","암사동",2009,0,13
1,"파리바게뜨(길동우성점)","강동구","길동",2009,0,13
1,"파리바게뜨연남하늘채점","마포구","연남동",2010,0,12
1,"파리바게트(신논현 교보타워점)","강남구","논현동",2010,0,12
1,"식(食)빵","동대문구","제기동",2017,0,5
1,"베이킹파티","동대문구","답십리동",2017,0,5
1,"(주)본노엘","동대문구","답십리동",2017,0,5
1,"(주)신세계푸드베이커리장안점(2)","동대문구","장안동",2017,0,5
1,"제네131","동대문구","전농동",2018,0,4
1,"메종알리스","강남구","삼성동",2016,0,6
1,"몽상클레르 현대백화점 압구정점","강남구","압구정동",2015,0,7
1,"르뺑드펭귄","강남구","역삼동",2016,0,6
1,"빵사랑","마포구","성산동",2015,0,7
1,"박상후식빵","마포구","공덕동",2015,0,7
1,"밀크앤허니마포점1","마포구","신공덕동",2015,0,7
1,"밀크앤허니마포점2","마포구","신공덕동",2015,0,7
1,"레빗브레드","동대문구","전농동",2018,0,4
1,"파리바게뜨(전농점)","동대문구","답십리동",2018,0,4
1,"뚜레쥬르장안점","동대문구","장안동",2018,0,4
1,"파리바게뜨강남삼성점","강남구","삼성동",2005,0,17
1,"파리바게뜨 강남포이점","강남구","개포동",2005,0,17
1,"까페 이에나파이","강남구","논현동",2005,0,17
1,"파리크라상도곡점","강남구","도곡동",2005,0,17
1,"뚜레쥬르 카페 강남세곡점","강남구","세곡동",2018,0,4
1,"비바크","강남구","신사동",2018,0,4
1,"블랑제리단켄","강남구","삼성동",2018,0,4
1,"라정찰보리빵 호두과자","강남구","개포동",2010,0,12
1,"파리바게트 압구정로데오점","강남구","신사동",2010,0,12
1,"메구미베이커리","강남구","대치동",2010,0,12
1,"파리바게뜨 압구정 행복점","강남구","신사동",2010,0,12
1,"파라바게뜨","강남구","역삼동",2010,0,12
1,"두지엠 아 라크렘1","강남구","논현동",2016,0,6
1,"가로수길 밀도","강남구","신사동",2016,0,6
1,"뚜레쥬르일원2동점","강남구","개포동",2006,0,16
1,"크리스피크림대치점","강남구","대치동",2006,0,16
1,"노아베이커리 강남구청점","강남구","삼성동",2016,0,6
1,"삼송빵집 현대백화점 압구정점","강남구","신사동",2015,0,7
1,"베키아에누보PNP커피스테이션점","강남구","청담동",2017,0,5
1,"마망갸또 신사점","강남구","신사동",2013,0,9
1,"파리바게뜨 세곡지구점","강남구","세곡동",2014,0,8
1,"뚜레쥬르 강남자곡점","강남구","자곡동",2014,0,8
1,"파리바게뜨 자곡점","강남구","자곡동",2014,0,8
1,"씨얀","강남구","삼성동",2005,0,17
1,"삼정제과","강남구","역삼동",1983,0,39
1,"빵굼터 착한빵집","강남구","대치동",1984,0,38
1,"이조명과","강남구","논현동",1985,0,37
1,"파리바게뜨도곡렉슬점","강남구","도곡동",2015,0,7
1,"파리바게뜨 신분당선 강남역점","강남구","역삼동",2014,0,8
1,"던킨도너츠 두산건설점","강남구","논현동",2012,0,10
1,"노아베이커리 압구정점","강남구","신사동",2012,0,10
1,"홈플러스 익스프레스 삼성2점","강남구","삼성동",2012,0,10
1,"그래인스","동대문구","전농동",2010,0,12
1,"뽀르뚜아과자점","동대문구","휘경동",2012,0,10
1,"크로네","동대문구","회기동",1987,0,35
1,"파리바게트","동대문구","장안동",1991,0,31
1,"파리바게트","동대문구","용두동",1994,0,28
1,"파리바게뜨휘경중앙점","동대문구","휘경동",2010,0,12
1,"파리바게뜨장한평점","동대문구","장안동",2003,0,19
1,"레드팡과자점","동대문구","장안동",2003,0,19
1,"파리바게뜨","동대문구","장안동",2003,0,19
1,"베이커리","동대문구","용두동",2003,0,19
1,"파리바게뜨 회기역점","동대문구","휘경동",2004,0,18
1,"파리바게트","마포구","상암동",2008,0,14
1,"뚜레쥬르장안교점","동대문구","장안동",2004,0,18
1,"배고팡","동대문구","장안동",1983,0,39
1,"빵굽는작은마을","동대문구","답십리동",2011,0,11
1,"뚜레쥬르","동대문구","청량리동",2011,0,11
1,"파리바게뜨(동대문구청점)","동대문구","용두동",2011,0,11
1,"뚜레쥬르 구로IT점","구로구","구로동",2009,0,13
1,"파리바게뜨","동대문구","이문동",2010,0,12
